id,name,address,district,province
33336,Khách sạn Ancient Lane (Ancient Lane Hotel),"Số 2 đường Tam Thương, Phường Hàng Gai, Quận Hoàn Kiếm, Thành Phố Hà Nội, VN, Phố Cổ, Hà Nội, Việt Nam, 10000",Quận Hoàn Kiếm,Hà Nội
33348,Conifer Grand Hotel,40 Tho Xuong,Quận Hoàn Kiếm,Hà Nội
33356,Icon 36 Hotel - Hang Bong,"Số 246 Hàng Bông, Quận Hoàn Kiếm, Hà Nội",Quận Hoàn Kiếm,Hà Nội
33357,Khách sạn & Spa Delicacy (Delicacy Hotel & Spa),"12 Đình Ngang, Quận Hoàn Kiếm, Hà Nội",Quận Hoàn Kiếm,Hà Nội
33362,Hanoi La Siesta Central Hotel & Spa,01 Cau Go,Quận Hoàn Kiếm,Hà Nội
33364,Khu nghỉ dưỡng Melia Núi Ba Vì (Melia Bavi Mountain Retreat),"Cote 600m, Vườn Quốc Gia Ba Vì, Núi Ba Vì, Huyện Ba Vì, Hà Nội, Việt Nam",Huyện Ba Vì,Hà Nội
33369,Khách Sạn Somerset West Point Hà Nội,"02, Tây Hồ, Quận Tây Hồ, Hà Nội, Việt Nam",Quận Tây Hồ,Hà Nội
33371,Khách sạn & Spa O'Gallery Majestic (O'Gallery Majestic Hotel and Spa),"38 Trần Phú, Quận Hoàn Kiếm, Hà Nội",Quận Hoàn Kiếm,Hà Nội
33382,La Belle Vie Hotel by Olive,"Số 105 Nguyễn Trường Tộ, Quận Ba Đình, Hà Nội",Quận Ba Đình,Hà Nội
33383,The Gallery House,"32 Tran Xuan Soan, Quận Hai Bà Trưng, Hà Nội, Việt Nam, 100000",Quận Hai Bà Trưng,Hà Nội
33392,Silk Queen Grand Hotel,36 Lò Sũ,Quận Hoàn Kiếm,Hà Nội
33396,Hanoi La Siesta Premium Hang Be,"27 Hang Be street, Hoan Kiem district",Quận Hoàn Kiếm,Hà Nội
33402,Hanoi Paon Hotel & Spa,"27 Hang Thung Str, Hoan Kiem, Hanoi, Vietnam",Quận Hoàn Kiếm,Hà Nội
33414,Hotel du Monde,89 P. Hoàng Như Tiếp,Quận Long Biên,Hà Nội
33420,lilyhometel Cầu Giấy (lilyhometel Cau Giay),"12 Tran Quoc Vuong, Xuan Thuy, Cau Giay, Hanoi, Quận Cầu Giấy, Hà Nội, Việt Nam, 100000",Quận Cầu Giấy,Hà Nội
33423,Lotte The Residence,54 Liễu Giai,Quận Ba Đình,Hà Nội
33427,Bayhomes Times City Serviced Apartment,"KDT Times City, 458 Minh Khai, Hai Ba Trung, Ha noi",Quận Hai Bà Trưng,Hà Nội
33430,Khách sạn Golden Sail hotel and Spa,"55, Hàng Buồm, Quận Hoàn Kiếm, Hà Nội, Việt Nam",Quận Hoàn Kiếm,Hà Nội
33431,JM Marvel Hotel and Spa,"16 Hang Da, Hoan Kiem",Quận Hoàn Kiếm,Hà Nội
33448,Căn hộ dịch vụ Bayhomes Metropolis,"29 Liễu Giai, Liễu Giai, Quận Ba Đình, Hà Nội, Việt Nam",Quận Ba Đình,Hà Nội
33450,Roygent Parks Hanoi,289 Khuat Duy Tien,Quận Cầu Giấy,Hà Nội
33465,22Land Residence Hotel & Spa Hanoi,"02, Nguyễn Đình Hoàn, Quận Cầu Giấy, Hà Nội, Việt Nam",Quận Cầu Giấy,Hà Nội
33476,The Noble Swan Hotel & Spa,20-22 Chan Cam,Quận Hoàn Kiếm,Hà Nội
33488,InterContinental Hanoi Landmark72 By IHG,"Keangnam Hanoi Landmark Tower, Plot E6, Cau Giay New Urban Area, Yen Hoa Ward, Hanoi, Vietnam",Quận Cầu Giấy,Hà Nội
33497,Xanh Villas Resort & Spa,"Mieu Hamlet, Tien Xuan Commune, Thach That Town, Hanoi",Huyện Thạch Thất,Hà Nội
33505,Ubuntu Hostel,139 P. Hang Bac,Quận Hoàn Kiếm,Hà Nội
33515,Khách sạn 22Land Residence 71 Hàng Bông,"71 , Hàng Bông, Quận Hoàn Kiếm, Hà Nội, Việt Nam",Quận Hoàn Kiếm,Hà Nội
33522,Top Hotel,"188 Le Quang Dao Street, Phu Do Ward, Nam Tu Liem District, Hanoi city",Quận Nam Từ Liêm,Hà Nội
33524,NCC Garden Villas,"No.01 Thang Long Avenue, Nam Tu Liem",Quận Nam Từ Liêm,Hà Nội
33525,Aurora Premium Hotel & Spa,"61, Hàng Bè, Quận Hoàn Kiếm, Hà Nội, Việt Nam",Quận Hoàn Kiếm,Hà Nội
33539,New Gate Apartment,"37 Phó Đức Chính, Quận Ba Đình, Hà Nội, Việt Nam, 1000",Quận Ba Đình,Hà Nội
33597,Spring Hotel Hanoi,100 Dich Vong Hau,Quận Cầu Giấy,Hà Nội
33650,Minami Hotel & Apartments,"48 Phan Kế Bính, Quận Ba Đình, Hà Nội, Việt Nam",Quận Ba Đình,Hà Nội
33653,Hanoi Le Jardin Hotel & Spa,46a P. Nguyễn Trường Tộ,Quận Ba Đình,Hà Nội
33660,HNC Premier Hotel And Residences,"08 Ly Nam De, Hang Ma, Hoan Kiem",Quận Hoàn Kiếm,Hà Nội
33676,Căn Hộ Dịch Vụ Bayhomes Royal City (Bayhomes Royal City Serviced Apartment),"72A Nguyen Trai, Thanh Xuan, Ha Noi, Trung Hòa Nhân Chính, Hà Nội, Việt Nam, 100000",Quận Thanh Xuân,Hà Nội
33695,PAROSAND HANOI HOTEL & APARTMENT,"537 Lac Long Quan, Tay Ho, Ha Noi",Quận Tây Hồ,Hà Nội
33714,Full House Times City,"458 Minh Khai, Hanoi, Vietnam",Quận Hai Bà Trưng,Hà Nội
33737,Bao Hung Hotel and Apartment,18/76 Tran Thai Tong street,Quận Cầu Giấy,Hà Nội
33743,Căn Hộ Dịch Vụ Bayhomes Imperia Garden (Bayhomes Imperia Garden Serviced Apartment),"203 Nguyen Huy Tuong, P. Thanh Xuan Trung, Q. Thanh Xuan, TP Ha Noi, Trung Hòa Nhân Chính, Hà Nội, Việt Nam, 100000",Quận Thanh Xuân,Hà Nội
33763,Khách sạn Zephyr Suites Boutique,"4-6 , Bà Triệu, Quận Hoàn Kiếm, Hà Nội, Việt Nam",Quận Hoàn Kiếm,Hà Nội
33817,Newsky Serviced Apartment,"Số 5 Ngõ 69, Cầu Giấy, Quận Cầu Giấy, Hà Nội, Việt Nam",Quận Cầu Giấy,Hà Nội
33823,Luna of The Old Quarter,"21 Hàng Giấy, Quận Hoàn Kiếm, Hà Nội",Quận Hoàn Kiếm,Hà Nội
33846,Khách Sạn Western Hà Nội Boutique,"66 Khúc Thừa Dụ, Cầu Giấy, Quận Cầu Giấy, Hà Nội, Việt Nam",Quận Cầu Giấy,Hà Nội
33852,Vinhomes Times City Park Hill,458 Minh Khai Street,Quận Hoàng Mai,Hà Nội
33920,chez tram homestay - deluxe queen studio#401,"Quận Đống Đa, Hà Nội, Việt Nam",Quận Đống Đa,Hà Nội
33976,VISTAY003#Apartment 3BR at IMPERIA#High floor,"Trung Hòa Nhân Chính, Hà Nội, Việt Nam",Quận Cầu Giấy,Hà Nội
34001,Zody Premium Apartment,"179 Hang Bong, Hoan Kiem, Quận Hoàn Kiếm, Hà Nội, Việt Nam",Quận Hoàn Kiếm,Hà Nội
34088,The Barrel Apartment - Studio apartment No. 601,"5/19 Lieu Giai, Ba Dinh, Quận Ba Đình, Hà Nội, Việt Nam",Quận Ba Đình,Hà Nội
34093,VISTAY002#Apartment 2BR at IMPERIA#Young - Modern,"Trung Hòa Nhân Chính, Hà Nội, Việt Nam",Quận Cầu Giấy,Hà Nội
34158,"VISTAY001#Apartment 2BR at IMPERIA#Cozy, Modern ","Imperia Garden Nguyen Huy Tuong Thanh Xuan Trung Ha Noi Viet Nam, Imperia Garden, , Trung Hòa Nhân Chính, Hà Nội, Việt Nam, 100000",Quận Thanh Xuân,Hà Nội
34179,Hoan Kiem French Quarter Apartment,"Le Phung Hieu, Quận Hoàn Kiếm, Hà Nội, Việt Nam",Quận Hoàn Kiếm,Hà Nội
34240,La Sinfonía del Rey Hotel & Spa,"33-35 Hàng Dầu, Hàng Dầu, Quận Hoàn Kiếm, Hà Nội, Việt Nam",Quận Hoàn Kiếm,Hà Nội
34244,The Nguyens Apartments Hanoi Old Quarter,"48 Hàng Đào, Phố Cổ, Hà Nội, Việt Nam",Quận Hoàn Kiếm,Hà Nội
34245,Bayhomes Green Bay Serviced Apartment,"So 3 Dai Lo Thang Long, Nam Tu Liem, Ha Noi",Quận Nam Từ Liêm,Hà Nội
34247,Khách sạn & Căn hộ Palmo 3 (Palmo Hotel & Apartment 3),"No.14 Alley 82 Van Cao street, Quận Ba Đình, Hà Nội, Việt Nam, 100000",Quận Ba Đình,Hà Nội
34480,10 Van Kiep Apartment,"10 Van Kiep Alley, Tran Hung Dao, Hoan Kiem, Quận Hoàn Kiếm, Hà Nội, Việt Nam",Quận Hai Bà Trưng,Hà Nội
34491,Vong Duc Elegant Suites Centre Lake,"44 Phố Ngô Quyền, Quận Hoàn Kiếm, Hà Nội, Việt Nam",Quận Hoàn Kiếm,Hà Nội
34562,HNC Premier Hotel & Residences,"Tòa Nhà A3, Số 8, Lý Nam Đế, Quận Hoàn Kiếm, Hà Nội, Việt Nam",Quận Hoàn Kiếm,Hà Nội
34849,Luxury 2BR Apartment - Lily Hometel Imperia Garden,"Trung Hòa Nhân Chính, Hà Nội, Việt Nam",Quận Cầu Giấy,Hà Nội
34872,Luna's Splendid Home,"undefined Minh Khai, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Hà Nội
41491,V'Spirit Premier Cruises,"115/4 Hồng Hà, Quận Ba Đình, Hà Nội",Quận Ba Đình,Hà Nội
43639,The Ant House / No 1 The Song of Trees & Flower,"Ngõ 1 Long Biên, Qaận Long Biên, Hà Nội, Việt Nam",Quận Long Biên,Hà Nội
43711,La Casa - The Luxury Hide away,"104C Ngoc Ha, Ba Dinh, Quận Ba Đình, Hà Nội, Việt Nam",Quận Ba Đình,Hà Nội
43748,Rattan home(Old Quarter)-Oi Hanoi Homestay,"Quận Hai Bà Trưng, Hà Nội, Việt Nam",Quận Hai Bà Trưng,Hà Nội
44487,May Residence-800m from Opera House,"4, Thi Sach Alley, Thi Sach Street, Hai Ba Trung District",Quận Hai Bà Trưng,Hà Nội
44526,chez tram homestay - one bedroom apartment#502,"Quận Đống Đa, Hà Nội, Việt Nam",Quận Đống Đa,Hà Nội
45113,Khách Sạn Hanoi Le Jardin Hotel & Spa,"46A, Nguyễn Trường Tộ, Quận Ba Đình, Hà Nội",Quận Ba Đình,Hà Nội
45296,Western Skyline Hotel,"No2 Thang Long Boulevard, My Dinh, Me Tri",Quận Nam Từ Liêm,Hà Nội
45449,Khách Sạn Minerva Church,"09, Nhà Thờ, Quận Hoàn Kiếm, Hà Nội, Việt Nam",Quận Hoàn Kiếm,Hà Nội
45450,Khách Sạn Minerva Church,"Số 9 Nhà Thờ, Quận Hoàn Kiếm, Hà Nội",Quận Hoàn Kiếm,Hà Nội
45470,The Q Hotel,"87, Nguyễn Trường Tộ, Quận Ba Đình, Hà Nội, Việt Nam",Quận Ba Đình,Hà Nội
45491,Church Boutique Hotel 95 Hang Gai,"95 Hang Gai street, Hang Gai ward, Hoan kiem district, Hanoi city",Quận Hoàn Kiếm,Hà Nội
45492,Khách Sạn 22Land Residence 52NH,"52 , Ngõ Huyện, Quận Hoàn Kiếm, Hà Nội, Việt Nam",Quận Hoàn Kiếm,Hà Nội
45761,Khách Sạn The Bloom Hà Nội,"36, Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội, Việt Nam",Quận Cầu Giấy,Hà Nội
45772,Hillary Hanoi Hotel,"2/70 Truong Cong Giai Street, Cau Giay District, Hanoi",Quận Cầu Giấy,Hà Nội
45822,Hanoi Fiesta Hotel and Spa,"09 Hang Muoi street, Hoan Kiem district, Hanoi",Quận Hoàn Kiếm,Hà Nội
45985,Minasi HanoiOi LakeSide Hotel,"30 Ba Trieu str., Hoan Kiem district, Hanoi",Quận Hoàn Kiếm,Hà Nội
46642,Hanoi Fiesta Central Hotel And Spa,"18 Hang Duong, Hoan Kiem, Hanoi",Quận Hoàn Kiếm,Hà Nội
46908,Patel Hotel Hanoi,"Alley 35, No 51A, Le Duc Tho Street, Nam Tu Liem Ward, My Dinh District, Hanoi, Vietnam",Quận Nam Từ Liêm,Hà Nội
47154,ROSE Villas & Resort Ba Vi ,"Yen Bai Rose villa, Yen Bai, Ba Vi",Huyện Ba Vì,Hà Nội
47416,Anatole Hotel Hanoi,"26-28-30 Nha Chung Str., Hoan Kiem Dist, Hanoi",Quận Hoàn Kiếm,Hà Nội
47558,Khách Sạn Solaria,"22, Bảo Khánh, Quận Hoàn Kiếm, Hà Nội, Việt Nam",Quận Hoàn Kiếm,Hà Nội
47589,Mina Hotel And Spa,"40, Hàng Buồm, Quận Hoàn Kiếm, Hà Nội, Việt Nam",Quận Hoàn Kiếm,Hà Nội
47682,Hanoi Le Jardin Hotel & Spa,"46A Nguyễn Trường Tộ, Quận Ba Đình, Hà Nội",Quận Ba Đình,Hà Nội
47702,Reyna Hotel Hanoi,"39 Me Tri Road, Tu Liem Ward, Hanoi",Quận Nam Từ Liêm,Hà Nội
47728,Hanoi Allure Hotel,"52 Dao Duy Tu Str, Hoan Kiem Dist",Quận Hoàn Kiếm,Hà Nội
47739,Hotel Du Monde Art,"69, Hoàng Như Tiếp, Quận Long Biên, Hà Nội, Việt Nam",Quận Long Biên,Hà Nội
47740,Maycity Residence,"30A, Lý Thường Kiệt, Quận Hoàn Kiếm, Hà Nội",Quận Hoàn Kiếm,Hà Nội
47850,Khách Sạn Hanoi Paradise Luxury,"62, Hàng Bạc, Quận Hoàn Kiếm, Hà Nội, Việt Nam",Quận Hoàn Kiếm,Hà Nội
47866,Khách Sạn Kegon,"84, Đào Tấn, Quận Ba Đình, Hà Nội, Việt Nam",Quận Ba Đình,Hà Nội
47871,Mia Casa by Satori,26 Nam Ngư,Quận Hoàn Kiếm,Hà Nội
47889,Khách Sạn ManMo Park Home D'Capitale,"199, Trần Duy Hưng, Quận Cầu Giấy, Hà Nội, Việt Nam",Quận Cầu Giấy,Hà Nội
47892,Khách Sạn & Spa Babylon Premium,"5-7, Hàng Hòm, Quận Hoàn Kiếm, Hà Nội, Việt Nam",Quận Hoàn Kiếm,Hà Nội
47947,Wyndham Sky Lake Resort & Villas,"0, Khu Vực Hồ Vân Sơn, Huyện Chương Mỹ, Hà Nội, Việt Nam",Huyện Chương Mỹ,Hà Nội
47952,Căn hộ dịch vụ 22 housing Vinhomes Metropolis,"304, Kim Mã, Quận Ba Đình, Hà Nội, Việt Nam",Quận Ba Đình,Hà Nội
48013,Khách sạn Grand Dragon,"21 , Lê Văn Lương, Quận Thanh Xuân, Hà Nội, Việt Nam",Quận Thanh Xuân,Hà Nội
48065,Khách sạn Grand Vista Hà Nội,"146, Giảng Võ, Quận Ba Đình, Hà Nội, Việt Nam",Quận Ba Đình,Hà Nội
48077,Khách Sạn Soleil Boutique,"211, Hàng Bông, Quận Hoàn Kiếm, Hà Nội, Việt Nam",Quận Hoàn Kiếm,Hà Nội
48079,Madelise Grand Central Hotel,"5a, Hàng Mắm, Quận Hoàn Kiếm, Hà Nội, Việt Nam",Quận Hoàn Kiếm,Hà Nội
48123,Tomodachi Retreat Làng Mít,"Thôn Trại Láng, Cổ Đông, Thị Xã Sơn Tây, Hà Nội, Việt Nam",Thị Xã Sơn Tây,Hà Nội
48189,Khách sạn Novotel Thái Hà,"02, Thái Hà, Quận Đống Đa, Hà Nội, Việt Nam",Quận Đống Đa,Hà Nội
48200,Khách sạn AIRA Boutique Hanoi Hotel & Spa,"38a, Trần Phú, Quận Ba Đình, Hà Nội, Việt Nam",Quận Ba Đình,Hà Nội
48203,Khách Sạn Peridot Grand Luxury Boutique,"33, Đường Thành, Quận Hoàn Kiếm, Hà Nội, Việt Nam",Quận Hoàn Kiếm,Hà Nội
48236,Khách sạn Dolce Hanoi Golden Lake,"B7 , Giảng Võ, Quận Ba Đình, Hà Nội, Việt Nam",Quận Ba Đình,Hà Nội
48309,Wil'que Westlake Hotel and Residences,"No.254 D Thuy Khue, Tay Ho District",Quận Tây Hồ,Hà Nội
48333,A25 Hotel - 15 Tran Quoc Toan,"15 Tran Quoc Toan, Cua Nam ward, Ha Noi City",Quận Hoàn Kiếm,Hà Nội
48343,Thảo Viên Resort,"0, Trung Sơn Trầm, Thị Xã Sơn Tây, Hà Nội, Việt Nam",Thị Xã Sơn Tây,Hà Nội
48361,La Beaute Boutique Hotel & Spa,"11 Trung Yen Lane, Dinh Liet Str",Quận Hoàn Kiếm,Hà Nội
48384,Khách sạn Army Hà Nội,"1a, Nguyễn Tri Phương, Quận Ba Đình, Hà Nội, Việt Nam",Quận Ba Đình,Hà Nội
48608,Khách sạn New Century Hà Nội,"Số 4 Khúc Thừa Dụ, Dịch Vọng, Quận Cầu Giấy, Hà Nội, Việt Nam",Quận Cầu Giấy,Hà Nội
48615,Khách Sạn Mia Hà Nội,"Số Nhà 90 Ngõ 116 Phố Nhân Hoà ( Đối Diện Ngõ 9 Phố Hoàng Đạo Thuý Kéo Dài), Nhân Chính, Quận Thanh Xuân, Hà Nội, Việt Nam",Quận Thanh Xuân,Hà Nội
48826,Khách sạn San Palace,"187, Hàng Bông, Quận Hoàn Kiếm, Hà Nội, Việt Nam",Quận Hoàn Kiếm,Hà Nội
48874,Oakwood Residence Hanoi,"No 17 Lane 35 Dang Thai Mai, Quảng An,",Quận Tây Hồ,Hà Nội
48990,Naturhotel Bauernhofer,Brandlucken im Almenland 78,Quận Ba Đình,Hà Nội
49083,The Bloom Classic – An Excellent Blend of Cozy Living and Urban Relaxation,"No. 58, Truong Cong Giai Street, Dich Vong Hau Ward, Cau Giay District, Hanoi",Quận Cầu Giấy,Hà Nội
49198,Khách Sạn Beryl Charm Hanoi,"173a, Hàng Bông, Quận Hoàn Kiếm, Hà Nội, Việt Nam",Quận Hoàn Kiếm,Hà Nội
49200,Khách sạn Hanoi  Center Silk,"22a, Tạ Hiện, Quận Hoàn Kiếm, Hà Nội, Việt Nam",Quận Hoàn Kiếm,Hà Nội
49234,Khách sạn Grande Collection Hotel & Spa,"46 - 48, Bát Sứ, Quận Hoàn Kiếm, Hà Nội, Việt Nam",Quận Hoàn Kiếm,Hà Nội
49275,Narcissus Hotel & Apartment,"33, Ngõ Tức Mạc, Trần Hưng Đạo, Quận Hoàn Kiếm, Hà Nội, Việt Nam",Quận Hoàn Kiếm,Hà Nội
49349,Rùa's House Hilltop Chương Mỹ,"Xóm Núi,  Thôn Sơn Đồng, Xã Tiên Phương, Huyện Chương Mỹ, Hà Nội, Việt Nam",Huyện Chương Mỹ,Hà Nội
49372,Blue Mountain Villa Sóc Sơn,"Thôn Kèo Cà, Xã Hiền Ninh, Huyện Sóc Sơn, Hà Nội, Việt Nam",Huyện Sóc Sơn,Hà Nội
49529,A25 Hotel - 23 Quan Thanh,"23 Quan Thanh, Ba Dinh ward, Ha Noi city",Quận Ba Đình,Hà Nội
49675,Khách sạn Hyatt Regency West Hanoi ,"36, Lê Đức Thọ, Quận Nam Từ Liêm, Hà Nội, Việt Nam",Quận Nam Từ Liêm,Hà Nội
49697,Glory Resort ,"Đồi Dài , Xuân Sơn , Thị Xã Sơn Tây, Hà Nội, Việt Nam",Thị Xã Sơn Tây,Hà Nội
49750,Khách Sạn The Ann Hà Nội,"38a, Hàng Chuối, Quận Hai Bà Trưng, Hà Nội, Việt Nam",Quận Hai Bà Trưng,Hà Nội
49768,Autumn Flower Villa,"A8.18, Khu Đô Thị Xanh Villa & Resort, Huyện Thạch Thất, Hà Nội, Việt Nam",Huyện Thạch Thất,Hà Nội
49807,Villa Nhà Bên Rừng U Lesa,"Thôn Lâm Trường, Sóc Sơn, Huyện Sóc Sơn, Hà Nội, Việt Nam",Huyện Sóc Sơn,Hà Nội
49813,Lake View Villa,"Đường Không Tên, Thôn Lâm Trường, Huyện Sóc Sơn, Hà Nội, Việt Nam",Huyện Sóc Sơn,Hà Nội
49814,Villa Ba Vi MEMORY HOME,"Thôn Rùa, xã Vân Hòa, huyện Ba Vì, Hà Nội",Huyện Ba Vì,Hà Nội
49821,Zigzag Villa,"Căn 15, Thôn Lâm Trường, Huyện Sóc Sơn, Hà Nội, Việt Nam",Huyện Sóc Sơn,Hà Nội
49835,Ao Garden Villa,"14, Thôn Lâm Trường, Huyện Sóc Sơn, Hà Nội, Việt Nam",Huyện Sóc Sơn,Hà Nội
49897,Tru By Hilton HaNoi Station,"115 Phố Trần Hưng Đạo, Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội, Việt Nam",Quận Hoàn Kiếm,Hà Nội
49954,22Housing Vinhomes D'Capitale Hotel & Residence,119 Trần Duy Hưng,Quận Cầu Giấy,Hà Nội
49957,Mövenpick Living West Hanoi,"21 Duy Tan Street, Dich Vong Hau Ward, Cau Giay District 100000 HANOI",Quận Cầu Giấy,Hà Nội
49958,Khách Sạn Wyndham Garden Hà Nội,"Lô Hh-01, Tố Hữu, Quận Hà Đông, Hà Nội, Việt Nam",Quận Hà Đông,Hà Nội
49997,May Tropical Villa,"Thon Nghe, Van Hoa, Ba Vi, Ha Noi",Huyện Ba Vì,Hà Nội
50014,The Box Villa Ba Vì,"Thôn Hòa Trung, Vân Hòa, Huyện Ba Vì, Hà Nội, Việt Nam",Huyện Ba Vì,Hà Nội
50015,Grass Villa Ba Vì,"Thôn Hòa Trung, Vân Hòa, Huyện Ba Vì, Hà Nội, Việt Nam",Huyện Ba Vì,Hà Nội
50016,Green View Villa Ba Vì 8pn,"Thôn Hòa Trung, Vân Hòa, Huyện Ba Vì, Hà Nội, Việt Nam",Huyện Ba Vì,Hà Nội
50034,Mít Garden Villa,"Thôn Đồng Trạng, Cổ Đông, Thị Xã Sơn Tây, Hà Nội, Việt Nam",Thị Xã Sơn Tây,Hà Nội
50038,An Garden Villa ,"Thôn Đồng Trạng, Cổ Đông, Thị Xã Sơn Tây, Hà Nội, Việt Nam",Thị Xã Sơn Tây,Hà Nội
50039,An Viên House’s Villa,"Hồ Đồng Đò, Xã Minh Trí, Huyện Sóc Sơn, Hà Nội, Việt Nam",Huyện Sóc Sơn,Hà Nội
50040,Notting Hill Villa,"Thôn Lâm Trường, Xã Minh Phú, Huyện Sóc Sơn, Hà Nội, Việt Nam",Huyện Sóc Sơn,Hà Nội
50065,Sun Hill Villa 2 Ba Vì,"Thôn Quýt, Yên Bài, Huyện Ba Vì, Hà Nội, Việt Nam",Huyện Ba Vì,Hà Nội
50084,Mlibrary Apartment,"Ngõ 699, Lạc Long Quân, Quận Tây Hồ, Hà Nội, Việt Nam",Quận Tây Hồ,Hà Nội
50086,Topaz Villa Ba Vì,"Xóm Chè, Thôn Muồng Phú Vàng, Vân Hòa, Huyện Ba Vì, Hà Nội, Việt Nam",Huyện Ba Vì,Hà Nội
50087,MiA House Villa Ba Vì,"Xóm Chè, Thôn Muồng Phú Vàng, Vân Hòa, Huyện Ba Vì, Hà Nội, Việt Nam",Huyện Ba Vì,Hà Nội
50088,Hestia Luxury Villa Ba Vì,"Xóm Chè, Thôn Muồng Phú Vàng, Vân Hòa, Huyện Ba Vì, Hà Nội, Việt Nam",Huyện Ba Vì,Hà Nội
50089,Rodos Homestay & Villa,"Xóm Chè, Thôn Muồng Phú Vàng, Vân Hòa, Huyện Ba Vì, Hà Nội, Việt Nam",Huyện Ba Vì,Hà Nội
50094,Villa De Montana Tango,"Thôn Bài, Yên Bài, Huyện Ba Vì, Hà Nội, Việt Nam",Huyện Ba Vì,Hà Nội
50095,Villa De Montana Flamenco,"Thôn Bài, Yên Bài, Huyện Ba Vì, Hà Nội, Việt Nam",Huyện Ba Vì,Hà Nội
50096,Villa De Montana Nhà gỗ Flora,"Thôn Bài, Yên Bài, Huyện Ba Vì, Hà Nội, Việt Nam",Huyện Ba Vì,Hà Nội
50100,Chill Garden Brown12 Ba Vì,"Thôn Bài, Yên Bài, Huyện Ba Vì, Hà Nội, Việt Nam",Huyện Ba Vì,Hà Nội
50102,Mirr Apartment,"52d, Tây Hồ, Quận Tây Hồ, Hà Nội, Việt Nam",Quận Tây Hồ,Hà Nội
50120,Lạc Lạc Villa ,"Thôn Thiên Mã , Cổ Đông, Thị Xã Sơn Tây, Hà Nội, Việt Nam",Thị Xã Sơn Tây,Hà Nội
50122,Embossi Garden Homestay ,"Thôn Rùa, Vân Hòa, Huyện Ba Vì, Hà Nội, Việt Nam",Huyện Ba Vì,Hà Nội
50123, Un Villa ,"Cột 1a6,  Khu Lâm Trường, Xã Phú Minh, Huyện Sóc Sơn, Hà Nội, Việt Nam",Huyện Sóc Sơn,Hà Nội
50129,Kayla Homestay,"Km Số 1, Yên Bài, Huyện Ba Vì, Hà Nội, Việt Nam",Huyện Ba Vì,Hà Nội
50134,Miahome & La'miahome Quốc Oai,"Thôn Đồng Bèn, Xã Đông Xuân, Huyện Quốc Oai, Hà Nội, Việt Nam",Huyện Quốc Oai,Hà Nội
50143,Bavi Padme Homestay & Villas,"Thôn Muồng Cháu, Vân Hòa, Huyện Ba Vì, Hà Nội, Việt Nam",Huyện Ba Vì,Hà Nội
50148,Homely Land Villa,"Đồng Bồ, Đông Xuân, Huyện Quốc Oai, Hà Nội, Việt Nam",Huyện Quốc Oai,Hà Nội
50154,ST Homestay Ba Vì,"Thôn Hòa Trung, Vân Hòa, Huyện Ba Vì, Hà Nội, Việt Nam",Huyện Ba Vì,Hà Nội
50159,Queen's Homestay Ba Vì ,"Thôn Quảng Phúc, Yên Bài, Huyện Ba Vì, Hà Nội, Việt Nam",Huyện Ba Vì,Hà Nội
50163,Hanoi Emerald Waters Hotel Valley,"22 Lò Sũ, Lý Thái Tổ, Hoàn Kiếm",Quận Hoàn Kiếm,Hà Nội
50164,Lavita Villa ,"Cột 1, Thôn Minh Trí, Xã Minh Trí, Huyện Sóc Sơn, Hà Nội, Việt Nam",Huyện Sóc Sơn,Hà Nội
50169,Sunny Home Villa,"Thôn Nghe, Vân Hòa, Huyện Ba Vì, Hà Nội, Việt Nam",Huyện Ba Vì,Hà Nội
50175,An Garden Retreat Sun Homestay,"Xóm Bãi Dài, Xã Tiến Xuân, Huyện Thạch Thất, Hà Nội, Việt Nam",Huyện Thạch Thất,Hà Nội
50178,An Garden Retreat Mars Homestay,"Xóm Bãi Dài, Xã Tiến Xuân, Huyện Thạch Thất, Hà Nội, Việt Nam",Huyện Thạch Thất,Hà Nội
50183,An Villa 16 Xanh Villas Thạch Thất,"Khuôn Viên Xanh Villas Resort & Spa, Thôn Hòa Lạc, Huyện Thạch Thất, Hà Nội, Việt Nam",Huyện Thạch Thất,Hà Nội
50184,An Villa 22 Xanh Villas Thạch Thất,"Khuôn Viên Xanh Villas Resort & Spa, Thôn Hòa Lạc, Huyện Thạch Thất, Hà Nội, Việt Nam",Huyện Thạch Thất,Hà Nội
50185,An Villa 23 Xanh Villas Thạch Thất,"Khuôn Viên Xanh Villas Resort & Spa, Thôn Hòa Lạc, Huyện Thạch Thất, Hà Nội, Việt Nam",Huyện Thạch Thất,Hà Nội
50186,An Villa 18 Xanh Villas Thạch Thất,"Khuôn Viên Xanh Villas Resort & Spa, Thôn Hòa Lạc, Huyện Thạch Thất, Hà Nội, Việt Nam",Huyện Thạch Thất,Hà Nội
50187,An Villa 19 Xanh Villas Thạch Thất,"Khuôn Viên Xanh Villas Resort & Spa, Thôn Hòa Lạc, Huyện Thạch Thất, Hà Nội, Việt Nam",Huyện Thạch Thất,Hà Nội
50188,An Villa 14 Xanh Villas Thạch Thất,"Khuôn Viên Xanh Villas Resort & Spa, Thôn Hòa Lạc, Huyện Thạch Thất, Hà Nội, Việt Nam",Huyện Thạch Thất,Hà Nội
